sentence-index,sentence,text-index
814,"I believe that this view is too strong, that, although porn does reinforce certain attitudes towards women, , it is rather a symptom, and not a major part of the cause, of power  relations that exist outside the pages of etc., and outside the cinemas in Soho or Amsterdam (see Moye, 1985).",15
815,A DEFENCE OF AUTONOMY,15
816,An autonomous person is one who is self-legislating and self-determining.,15
817,The most common sort of violation of autonomy is paternalism — where the person is coerced into giving up some or all of it.,15
818,"At its most extreme, someone's capacity to choose which course of action to perform is removed from them.",15
819,"Thus, if a person is given a drug which gets rid of any resistance he/she might have had to being taken into captivity, then, in a very strong sense, his/her autonomy has been violated.",15
820,"But, in a slightly weaker sense, someone may lose their autonomy if the opportunity for them to exercise their capacity to choose is removed.",15
821,"Thus, a person who becomes a slave loses this opportunity.",15
822,"A particular sort of slavery, what we might call moral slavery, occurs if a person is forced to act someone else's moral values.",15
823,"All the above types of violation of a person's autonomy involve what Kant described as treating the person as a means to someone else's end, and not as an end in themselves.",15
824,"We ought, he said, to ‘treat humanity whether in your own person, or in the person of any other, never simply as a means, but always at the same time as an end’(Kant, 1948, para. 429).",15
825,"Intuitively, we would judge these violations of a person's autonomy as wrong.",15
826,Why?,15
827,Kant argued that could voluntarily relinquish their autonomy without giving up their personhood.,15
828,"It is logically impossible, he argued, to contract to give up all one's rights, since such a contract would deprive the person of the ability to make any agreements .",15
829,This argument has been questioned.,15
830,One person who has done so recently is Arthur Kulfik (1984).,15
831,He says:,15
832,the argument falters on a temporal equivocation.,15
833,"the moment that the contract is made, or more accurately is to take effect, the agent retains both his status as a person and whatever rights this entails, including the right to make a contract.",15
834,Only after the contract takes effect does the agent (putatively)‘cease to be a person’.,15
835,(p. 283),15
836,"I agree with Kuflik that it is not actually impossible to contract to give up one's autonomy, but I do not think, however, that Kant's argument can be so easily disposed of.",15
837,"Who, in their right mind, would voluntarily relinquish something that has as a consequence the loss of their personhood?",15
838,"Who, if they recognised and understood the consequences of their actions, would choose such a course?",15
839,Perhaps only those for whom life itself had ceased to be worth living.,15
840,", if they didn't recognise the consequences, they might choose to do it, but this illustrates Kant's point.",15
841,"a person did not know the consequences of giving up their autonomy, it is in fact these consequences which make the relinquishing of autonomy wrong.",15
842,"It has been argued recently, however,(see Graham, 1982) that it must be rational for a person to give up their autonomy sometimes.",15
843,"One case often cited is that, , it is rational to take orders from a competent doctor in a course of treatment.",15
844,Another is that two people may have conflicting beliefs about which course of action to perform.,15
845,"Since it may not be possible for both sets of belief to be realised in action, if the courses of action are incompatible, it may be rational for one person to give up his/her autonomy.",15
846,"As far as the first case is concerned, I take it that part of the process of rational reflection on a set of moral principles and courses of action for myself would involve consulting others (the experts, if you like).",15
847,"Deferring to a doctor is not in itself being coerced into accepting a view against one's will, thus this need not involve the loss of autonomy.",15
848,"the second type of case, something that Kant had to say may again be relevant.",15
849,He argued that I should treat other people's wants and needs as constraints upon the satisfaction of my own.,15
850,"In other words, the rational being who is autonomously evaluating the most appropriate courses of action for him/herself must consider the wants, needs and interests of others.",15
851,"The non-satisfaction of my wants, needs etc., therefore, is not always a violation of my autonomy.",15
852,"Autonomy involves the right and the capacity to exercise choice and to make reasoned judgements, and not the capacity to have those judgements invariably realised in action.",15
853,"The dictator (to look at one of Keith Graham's examples) who allowed everyone to decide for themselves what they wanted and then told them what they must do, is violating their autonomy not because their wants and needs are not realised in action, but because they have been coerced into doing something they do not want.",15
854,"Thus autonomy is lost or renounced either if someone is coerced  into thinking/acting against their will, or if a person is treated perhaps willingly — as a means to the satisfaction of someone else's desires or ends.",15
855,There may conceivably be cases where it is for someone willingly to allow themselves to be treated as a means.,15
856,"If, , I volunteered to give up some of my bone marrow to save a person suffering from leukaemia, then, my own health was not in danger, there would seem to be nothing wrong with my momentarily relinquishing my autonomy.",15
857,"Perhaps, therefore, a distinction should be drawn between allowing oneself voluntarily, and where there is no danger to oneself, to be treated as a means to the satisfaction of someone else's , and being treated as a means to the satisfaction of someone else's desires.",15
858,Only in the former case could a violation of autonomy conceivably be justified.,15
859,"Again, it might be argued that there can be nothing wrong for a person voluntarily to allow themselves to be treated as a means to the satisfaction of someone else's desires.",15
860,"If Justine, in the work of the eighteenth-century ‘pornographer’, the Marquis de Sade, willingly submitted, what is wrong with her allowing herself to be treated in whatever fashion her persecutors wanted?",15
861,"I shall argue, later, that such treatment is wrong, not necessarily , but for other reasons.",15
862,HEGEL AND LOVE-MAKING,15
863,Most philosophers who have defended autonomy have exempted the private realm from the domain of its operation.,15
864,"Kant, , quite explicitly did this.",15
865,"He reduced wives, children and servants to the status of ‘things’ so far as their relation to husband/father in the family is concerned.",15
866,He argued that the husband/father has the right to the possession of wife/children as ‘things’.,15
867,"In other words, wives, in their marital relation to their husbands, were quite specifically treated by Kant as not autonomous.",15
868,"In their role as wives and lovers, then, women, for Kant, were viewed as means to the satisfaction of the man's needs and wants.",15
869,Ostensibly Hegel's view is different.,15
870,"In he argues, against Kant, and others, that the sphere of operation of contractual relations is limited.",15
871,Family life lies quite outside its domain.,15
872,Hegel is adamant than human beings cannot be reduced to  the status of ‘things’.,15
873,"He argues, against Kant, that has the right to alienate their entire ‘person’ through a contract.",15
874,"He claims that rights arising from contract are never rights over a person, but only rights over something external to the person — , that person's body.",15
875,"Kant, Hegel, forgets that there are some aspects of personality that cannot be alienated: , ‘my universal freedom of will, my ethical life, my religion’(para. 66).",15
876,"In marriage, Hegel argues, neither husband nor wife treats the other as his/her property.",15
877,Family members are linked through love.,15
878,"Morality, at this level, appears as something natural.",15
879,"Through love, the individual renounces his/her egoistic standpoint, and becomes united with the loved one.",15
880,"Individuals, through love, become real social beings, each identifying with and loving through the other.",15
881,"The love between man and wife, therefore, apparently presupposes man and wife treating as equal, autonomous beings.",15
882,Each has to find him/herself partly through the other.,15
883,"In love, men and women are ‘living subjects who are alike in power and thus in 's eyes’(para. 62).",15
884,"Apparently, then, Hegel is extending a notion of full autonomy to the sphere of love-making.",15
885,"Yet, on the other hand, and in tension with the foregoing, Hegel argues that, although the male does not ‘own’ wife or children, he is in control of family property.",15
886,"For legal purposes, the family is represented by its head: the father/husband.",15
887,"Moreover, it is also the father/husband's role in modern industrial society to go ‘out’ to work in the world outside.",15
888,"It is only the man who enters civil society (the ‘public’ sphere) and, in that world, he represents the other family members.",15
889,"Daughters and wives, by contrast, are expected to remain, throughout their lives, in the family network.",15
890,Their activities have no direct economic significance.,15
891,"Thus, although ostensibly the relation between husband and wife in love-making is a relation between equals, in fact it is not.",15
892,"The power of the father is not quite like that of the ‘patriarch’ in Filmer's (1680), yet his activities outside the home invest him with an importance which the wife does not have.",15
893,These powers will limit the extent to which men and women can be autonomous and equal in love-making.,15
894,"Moreover, Hegel explicitly distinguishes the ‘natures’ of the two sexes.",15
895,"Man is a creature of ‘reason’, woman is intuitive; man is ‘powerful and active’, woman passive and subjective (para. 166).",15
896,"In other words, Hegel elevates some of the traits which characterise men as powerful masculine beings, women as feminine, to the status of differences in their natures.",15
897,"Therefore, the appearance that the relation between husband and wife in love-making is one between equal autonomous partners, is an appearance only.",15
898,"In losing themselves in their partners, men and women are renouncing unequal qualities.",15
899,The man has to give up some of his power; the woman must gain some.,15
900,But this suggests that it is actually impossible for Hegel to realise what appears to be an ideal notion of the relationship between lovers.,15
901,Losing oneself in the other when one party is more powerful than the other can only mean the one submitting to the other.,15
902,"Two wills becoming one, when the two wills were initially unequal can surely only mean the one will subordinating itself to the other.",15
903,"Thus, in the end, it looks Hegel's view of the relation between husband and wife in marriage is not very different from Kant's.",15
904,"Indeed, although Hegel does not admit quite what I am now suggesting, he effectively concedes that, given the difference between the sexes, unity between them is impossible.",15
905,"‘Man has his ‘substantive life’ in the State, in learning , whereas the ‘substantive destiny’of woman lies in the family’(para. 166 again).",15
906,", Hegel restricts his discussion of love to that between husband and wife in marriage.",15
907,"It is only inside what is, in the end, a contractual relation, that ‘love’ can prevail.",15
908,"‘Love’ therefore between a non-married man and woman, or between two men or two women would be impossible.",15
909,"describing a relation between equals, Hegel's picture of love-making is very like his account of the relation between Master and Slave, in the Master-Slave dialectic, described in his .",15
910,"This relation in fact, for Hegel, represents a stage to be overcome, in the evolution of spirit towards rational self-awareness.",15
911,"Indeed, Kant and Hegel's accounts of the relation between man and wife in love-making are actually not far removed from a description of pornographic eroticism.",15
912,The Master-Slave dialectic is an apt metaphor for the latter.,15
913,Let us have a look at the passage to see how this might be.,15
914,THE MASTER-SLAVE RELATION,15
915,In this passage Hegel is asking the question: How do I become aware of myself as a self?,15
916,He believes that ‘desires’ are important to the consciousness of our own existence.,15
917,"As people act on things because they want them — the child wants a teddy bear, or wants something to eat — they begin to gain a sense of themselves as distinct from those objects.",15
918,"Hegel, however, argues that we cannot be fully aware of ourselves, as selves, unless we are conscious of other people.",15
919,"Here he is on the importance of the view of ‘the other’ to one's sense of self: ‘Self consciousness exists in and for itself, when, and by the fact that, it so exists for another; , it exists only in being acknowledged’(Hegel, 1979, p. 111).",15
920,"Hegel suggests that we all aim to be recognised by others wanting to be noticed by others, to be deemed worthy by others are traits we all have.",15
921,"Sometimes, indeed, we identify another seeing ourselves as independent autonomous subjects, we identify with Lady Diana, our headmistress or somebody at work.",15
922,"But, says Hegel, if identity lies outside myself — in my head of department, in my father — it is outside my control.",15
923,"Therefore, Hegel suggests, I — the jealous one — may set out to destroy the person in whom my ‘self-hood’ resides.",15
924,", few of us set out to destroy someone of whom we are jealous; Hegel is describing an extreme form of such a feeling.",15
925,"Taking it as far as it can be taken, Hegel suggests that the conflict between myself and the person in whom my identity resides will become a struggle between life and death, because, he says, it is only by risking one's life that one becomes fully aware of oneself as a free, autonomous individual.",15
926,"It is only when I realise how fragile my life as a human being is, by becoming aware of its limits, that I can become a fully free person.",15
927,"However, we must remember what we earlier quoted Hegel as saying: that the other person's attitude towards me is important for my sense of self-identity.",15
928,"So I must neither die myself, nor must I destroy the individual in whom my identity resides.",15
929,"Since we cannot go on struggling with indefinitely, Hegel says that one must submit to the other.",15
930,The one who submits he calls the ‘slave’ and the one to whom that person submits him/herself becomes the ‘master’.,15
931,Thus we get Dependence and Independence of Self Consciousness: Master and Slave.,15
932,Hegel believes that the ‘Master-Slave dialectic’ is a phase in the development of world history — in the progression towards freedom  of the ‘Spirit’that controls historical change.,15
933,"In fact, the relation is disadvantageous both for the slave and for the master.",15
934,"Indeed, he thinks that whereas the master fails to gain a proper sense of himself from the slave, because the slave merely carries out his (the master's) will, the slave gain a certain degree of self-consciousness the work he performs for the master.",15
935,It seems to me that this passage describes the way loving relationships turn out to be for Hegel.,15
936,"Ostensibly, the relation between man and wife, where they are linked by love, and that between Master and Slave, are very different.",15
937,"Yet, as I argued earlier, giving up one's identity to another who is more powerful can only mean submitting oneself to the other.",15
938,"In the end, the role of the wife in marriage is very like that of the Slave.",15
939,But the Master-Slave dialectic seems to capture the relation between people in pornographic eroticism.,15
940,"In much pornography, people, usually women, become objects for another.",15
941,"The philosopher Sartre believed that, in the act of love-making, the lover becomes subject and object — for she sees herself partly as the body desired by the lover.",15
942,"But then her identity is partly outside her control, so she tries to turn her lover into an object (Sartre, 1957, pt.",15
943,"III, ch. 3).",15
944,"In the case of pornography, what happens is that the one person becomes a body desired by the other, but this is not reciprocated.",15
945,"In much porn, the woman becomes the ‘object’ of male desire.",15
946,"She either involuntarily submits in this role (as does the woman on the pages of ) or she does it voluntarily, like de Sade's Justine or ‘O’ in the pornographic novel by Pauline Reage,.",15
947,"In that story women are taken to a castle, where they are abused and tormented by men.",15
948,"‘O’ is enslaved by her lover Rene, yet she voluntarily submits; she is represented as desiring subordination.",15
949,"Since the identity of the lover — the woman — becomes submerged in the other lover's desire for her/his body, one of the two may become afraid and want to kill the other.",15
950,"In a recent hard-core pornographic film from Denmark, the woman ends up killing the man.",15
951,"Throughout the film, it has been the man, the dominant male, who got the woman to act out his wishes and fantasies.",15
952,"The woman's killing the man seems metaphorical only, but it fits the present idea — that the one whose identity becomes submerged may want to kill the other.",15
953,"But sometimes, in porn, it is the dominant man who takes his domination to the extreme and kills the woman: in Norman Mailer's , the woman — the slave — dies.",15
954,De Sade said that if one wants to know  about death one should look at sexual excitement.,15
955,"And Sigmund Freud, in , described the ‘drive to inorganicism’ as ‘the most radical form of the pleasure principle’.",15
956,Sexuality affords us the opportunity of transgressing the barrier separating life from death.,15
957,"But mostly, even in porn, the taboo against killing is upheld.",15
958,"Instead we have the Master-Slave relation: one person partly being seen as the body desired by the other, but where this is not reciprocated.",15
959,"Unlike Hegel's slave, however, who loses his subjectivity to the Master, the ‘slave’ in porn must retain some subjectivity or she will cease being desirable to the master.",15
960,The subjectivity she has is as a subject who desires to be object-a subject who wants only to satisfy the wants of the Master.,15
961,"Things ought not to be this way, in love-making, however.",15
962,"People ought to treat as people, as autonomous beings, in love-making, as elsewhere.",15
963,"One of the things wrong with porn, therefore, is that someone's — usually the woman's — autonomy is violated.",15
964,PORN AND FANTASY,15
965,"Porn, however, involves fantasy.",15
966,"Often, in pornographic eroticism, there is no real love-making between people.",15
967,"One writer claims that the use to which the most heavily read porn —and — is likely to be put, is as material for masturbatory fantasies (Moye, 1985, p. 53).",15
968,What can be wrong with this?,15
969,Let us imagine ourselves as a reader of to answer this question.,15
970,"In one picture in the centre pages of a copy of the magazine, a woman is smiling, relaxed; she stares erotically at her viewer.",15
971,"The viewer can lay aside, in his fantasy relation to this woman, the difficult, complex emotions he will experience in any actual relationship with a real woman, and concentrate upon his own desire.",15
972,"He can picture the woman to whom he is relating, as uncomplicatedly wanting him, her desire being to satisfy his.",15
973,"Thus to use the contemporary philosopher Richard Wollheim's (1985) analogy of the mind as a theatre, he is, in his fantasy, an actor in a play that he has written, and she — the woman on the page — is in it too, as his adoring lover, his woman who is totally fixated upon him.",15
974,"The woman represented on the pages of is depicted, as I  have said, as a subject who desires to be object: she appears to want just to satisfy the desire of the man who gazes at her as he masturbates.",15
975,"What can be wrong, however, with fantasising, treating a woman as an object, if there is no connection between the fantasy and real life and if she is depicted as wanting to be treated this way?",15
976,"Wollheim, as I have mentioned, depicts the mind as a theatre.",15
977,"In the theatre, he argues, there is (a) an internal dramatist — who makes up the characters and their actions;(b) an internal actor — who represents to the reader for his benefit the actions he has made up as dramatist; and, finally,(c) an internal audience.",15
978,"After the fantasy performance, we, the individuals doing the fantasising, are left with some reactions to our fantasy.",15
979,The first type of link between the fantasy representation and the world outside is that the fantasy materials — the characters in the play and their actions — are drawn from real life.,15
980,"Even novels which appear to be furthest removed from the lives of those who wrote them — the work of Kafka, of Lewis Carroll, of the contemporary feminist writer Marge Piercy — have drawn on the real life surroundings of their authors.",15
981,And there is a particularly close connection in the case we are considering.,15
982,"The fantasy relation between reader and text, in the case of a man reading more like the relation between consumer and a realist novel than it is like that between reader and the text of Kafka.",15
983,But this is obviously not sufficient reason for us to condemn the porn.,15
984,The fantasy had by the reader of may not involve any beliefs that real women behave as he imagines the woman on the page does.,15
985,So what grounds are there for condemning the porn?,15
986,Part of the grounds are the following.,15
987,"The evidence for a causal connection between reading pornographic material and committing violent acts against women is inconclusive (Williams, 1979).",15
988,"But there is not causal connection, the fantasy does have causal effect.",15
989,"Returning to Wollheim's analogy: when the reader of the porn performs, as internal actor, his fantasy, he is left, as internal audience, in a state that simulates the state he would be in if he had had a relationship with a woman like the imagined one.",15
990,The reader of is left feeling pleasure.,15
991,"And this, as Wollheim argues, though it may not lead to action like that in the representation, acts as a lure to the formation of fresh dispositions to act — of fresh desires.",15
992,"In other words, the representation of the desire as pleasurably satisfied, reinforces the desire.",15
993,"Thus pornographic representations are to be condemned  because they reinforce the desires to treat people, and it is usually , i n the way I have been arguing they are treated.",15
994,"The fantasy desire a man, to have a woman adoring him, and to have her interested only in satisfying his desires, reinforces such desires in him.",15
995,"And such desires, as I have argued, involve treating women as means, and not as ends in themselves.",15
996,Such desires may involve coercing the woman into behaving in the way the man wants her to.,15
997,"the desire is satisfied in any but the fantasy way, the man who constantly has such desires is to be condemned, for he is gaining satisfaction from a person whom he has divested of personhood and turned into a slave.",15
998,"Because he is constantly having desires for these partial relationships satisfied, he is less likely to seek out non-distorting, non-partial relationships in the rest of his life.",15
999,"Thus a full description of what is wrong with pornography is that it reinforces desires men to treat women as objects, as means, and thus, indirectly, it reinforces male power.",15
1000,"Though the woman depicted on the pages of the magazines may be represented as wanting to be treated as a means, this type of depiction of women is commonplace, and is one of the major expressions of women's oppression.",15
1001,"Thus, should be treated purely as a means anyway.",15
1002,"But, additionally in the case of porn, treating women this way has the consequence of reinforcing male power.",15
1003,"Not treating women as autonomous, in pornographic love-making, has the consequence of reinforcing women's subordination.",15
1004,"Pornography is not, as Dworkin (1981) suggests it is, the main causal agent of women's subordination, because it is merely one case of a phenomenon that is commonplace: women have been treated as objects throughout history.",15
1005,"In much Greek thought, women were represented as being closer to nature than men; their role in reproduction connected them to nature's fertility.",15
1006,"Being closer to nature, they are more like objects than human beings.",15
1007,"In the courtly love tradition, the woman was put on a pedestal — objectified.",15
1008,Such a conception of women has continued down the centuries.,15
1009,"If fantasy depictions of others are likely to have consequences for one's behaviour outside the fantasy, then so are ways of treating the other in love-making.",15
1010,"Thus, a man's not treating a woman as autonomous in love-making is likely to have consequences for the way he treats her elsewhere.",15
1011,"Before concluding, I would like to raise a couple of objections to the view I am advocating.",15
1012,SOME OBJECTIONS CONSIDERED,15
1013,"First of all, it might be argued that there is no reason why the man should treat the woman, in fantasy, in the way that I've described.",15
1014,"Why should he not view her as a fully rounded subject, with wants and desires of her own?",15
1015,Part of the answer is surely just the way in which the woman on the page is presented.,15
1016,"She appears, somehow, just as a woman whose main desire is to satisfy the wants of the one who gazes at her.",15
1017,"But, additionally, pornographic magazines are bought and sold.",15
1018,"In other words, once the magazine has come into his possession, the man acquires the right to treat the images on its pages in whichever way he chooses.",15
1019,"Thus he is able to treat the woman as infinitely desirous of sex, as wanting nothing to satisfy his desires.",15
1020,"A second objection that will be brought is that it is odd to treat another as a rational being, in the Kantian sense, in erotic relations, of all places.",15
1021,"It will be objected that love-making necessarily includes an irrational, a Dionysian, element that is obscured by what I am saying at the moment.",15
1022,"I would argue, however, that love-making ought not to be treated as drawing only on the irrational side of a person's nature.",15
1023,"Part of the process of treating another well, in love-making, is attempting to satisfy her/his desires, and this, of necessity, involves the ability to recognise them.",15
1024,"In turn, this presupposes treating the other as a person, as, partly, a rational being.",15
1025,"So, although there is an irrational element to eroticism, it ought, I am arguing, not to be so irrational a process violate the other's autonomy.",15
1026,"Thirdly, the criticism might be made that the distinction I earlier drew (in the section on ‘Autonomy’)— between someone voluntarily being treated as a means to the satisfaction of another's needs, and their being treated as a means to the satisfaction of another's desires — is not adequate here.",15
1027,The man reading will argue that he has a need for it.,15
1028,"This suggests, I think, that I must refine my earlier criterion in the following way: it is wrong for a person to be treated as a means to the satisfaction of another's desire, and only allowable for them to be treated, with their consent, as a means to the satisfaction of another's needs, if no other means for their  satisfaction can be made available.",15
1029,"The need to read of a different order from the need for my bone marrow — in the latter case, it is assumed, at the present level of development of medicine, that no alternative is possible while, in the former, it is much easier to produce alternative means (including other sorts of magazines).",15
1030,"Indeed the former is a matter of life and death, while the latter is not.",15
1031,CONCLUSION,15
1032,"In this paper, I have argued that, the thinking of some of the major representatives of the tradition which distinguishes the public world from the private one, the notion of autonomy ought to be extended to the private sphere.",15
1033,"Part of what is wrong with pornographic eroticism, where people are not treated as autonomous, is that it reinforces men's desires to treat women as means, as objects, in areas of their lives the erotic.",15
1034,"By excluding love-making from the sphere of operation of the notion of autonomy, Kant and Hegel were limiting its scope in the ‘public’ realm.",15
1035,"What goes on inside the family, even in the most private of all relations between human beings, has effects outside the family.",15
1036,5,15
1037,The Philosopher's Child,15
1038,Judith Hughes,15
1039,SOME OF OUR CHILDREN ARE MISSING,15
1040,Children have served philosophy very well.,15
1041,That is the first thing which anyone surveying the literature would notice.,15
1042,"a selection from a list including women, animals, madmen, foreigners, slaves, patients and imbeciles, children have served in that great class of beings, the ‘not-men’, in contrast with which male philosophers have defined and valued themselves.",15
1043,"Unlike the others who appear and disappear as fashion and progress dictate, children occupy a permanent place in the list partly their continuing presence as a potential sub-class, partly because they have never protested and mainly because it is assumed that in favourable circumstances they will become men and therefore require attention.",15
1044,They have received it in the shape of detailed educational theory carefully worked out to see them through the maturation process from infancy to adulthood.,15
1045,Generations of philosophers have documented this process.,15
1046,Perhaps the best known version is Shakespeare's seven ages of man which is a poetic statement of what had already been received wisdom for centuries and was to remain so for centuries to come.,15
1047,"Education was to guide the infant through the transition to manhood including such stages as childhood, boyhood and youth.",15
1048,That is the second thing to notice; the philosopher's children are boys.,15
1049,"The fact that half of the world's children would not actually go through this process beyond the first two stages is conveniently forgotten or ignored and, , the reasons for this were largely social.",15
1050,"But the neglect of girl children through the centuries of theorising is more than a social injustice, though many might think this real and bad enough.",15
1051,Education has an end.,15
1052,"Although it is fashionable to talk about its value ‘for its own sake’, what prompts the theorising is the strong and well-founded belief that the experiences of childhood affect the kind of adult which the child turns out to be.",15
1053,"Where the end is  person- role-oriented — , where the end is the development of the human mind and spirit the production of, say, information technologists — then education is valued some conception of worthwhile human existence which it is meant to serve.",15
1054,"Such an ideal does not stand isolated from the practices which strive towards it but interacts with those practices, helps to construct them, and is in turn constructed by them.",15
1055,The great philosophers have always produced such a person-oriented account for those whose education was thought to matter.,15
1056,"Education has been directed at the production of the rational, the free, the independent of mind, the dignified, , the autonomous human being.",15
1057,"Yet because the philosopher's adult has traditionally been male, his children boy children, and his educational programmes designed to facilitate the transition between them, the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species.",15
1058,"Rationality turns into narrow intellectualism, freedom into licence, independence into isolationism, dignity into selfish pride; the autonomous human being turns out to be no more than a social atom after all.",15
1059,"The degeneration occurs, not because men are congenitally or even incorrigibly narrow, libertine, isolated or selfish, but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others.",15
1060,It is a curiously paradoxical foundation upon which to build a theory of autonomy.,15
1061,Moral autonomy is concerned with individuals not with groups; a conception of autonomy which depends upon group membership displays its own contradiction.,15
1062,This paper is partly about the rejection of certain accounts of autonomy though not with the rejection of the ideal of autonomy itself.,15
1063,It is also about children.,15
1064,WOMEN PHILOSOPHERS AND GIRL CHILDREN,15
1065,Why should women and women philosophers be specially interested in the nature and status of children?,15
1066,"There are, , the familiar and obvious reasons  connected with women's traditional role in child-rearing but there are less obvious reasons too.",15
1067,When philosophers dismiss women as ‘not-men’ they frequently do more than simply lump them together with children or lunatics.,15
1068,Explicitly or implicitly the suggestion is that women children or lunatics or whichever other company they keep.,15
1069,It would be well to know just what this entails.,15
1070,Schopenhauer said that women remain big children all their lives; it would be interesting to know what he thought children were like.,15
1071,"A common result of this is that when the philosophers deny autonomy to women, they do so for the same sorts of reason that they deny it to children and cite lack of rationality, capriciousness and vulnerability among their characteristics.",15
1072,We can do more than to reject such descriptions of ourselves; we can ask further questions: are children like this? is this why children are not autonomous?,15
1073,"Again, women well know what it is like to be treated as children and they find it offensive.",15
1074,It would therefore be reasonable to consider whether children find it offensive to be treated like children.,15
1075,Is being treated as a child an intrinsically humiliating and self-denying experience?,15
1076,What is it to be treated as a child?,15
1077,Women philosophers are in a special position to consider such questions for in the image of the philosopher's child they see themselves.,15
1078,"It is no accident that the liberation of women, it is, should form part of a wider movement of liberation ; liberation for one part of the ‘not-men’ is bound to have a knock-on effect when your fellow groups are sometimes quite literally identified with you.",15
1079,"The assumption that all groups in the ‘not-men’ class are identical with is so firmly rooted that, as we shall see in the fourth section, it is readily assumed even by modern libertarian thinkers that showing that, , some ground for distinguishing between men and women is false or irrelevant, immediately commits us to the view that the same ground is irrelevant in distinguishing men from children.",15
1080,‘That's what they used to say about women’ is not a proof that saying it about a child is false.,15
1081,But it should make us very suspicious.,15
1082,"That when women are given the vote it follows that children should be given it too is no argument , but a version of it occurs in modern debates over the justice or injustice of Mill's famous disclaimer in his essay .",15
1083,"Having denied that we may ever legitimately interfere with the liberty of another except on the grounds of self-protection, Mill (1910) asserts:",15
1084,this principle is meant to apply only to human beings in the  maturity of their faculties.,15
1085,We are not speaking of children or of young persons below the age which the law may fix as that of manhood or womanhood.,15
1086,Those who are still in a state to require being taken care of by others must be protected against their own actions against external injury.,15
1087,(p.73),15
1088,"This view, as we shall see, has been attacked on the grounds that it rests on the false assumption that the distinction between adults and children is identical with the distinction between rational and non-rational beings.",15
1089,The attacks are based on empirical observation; most women and older children are actually quite as rational as most men while some men are actually less rational.,15
1090,If we agree that in that case women should be embraced by the liberty principle then so should children.,15
1091,I shall suggest that this does not follow because rationality is not in fact the grounds for the distinction in the first place.,15
1092,"Partly to redress the balance and partly because talking about ‘children’ covers such a wide range of potential images, I shall try to keep before my mind an ordinary 10-year-old of our society.",15
1093,She is the child of this paper unless I indicate otherwise.,15
1094,"Throughout we should ask ourselves, does (whatever is being said) apply to ?",15
1095,"First of all, let us remind ourselves of the traditional picture of children drawn for us by some great philosophers of the past.",15
1096,One thing they are all quite sure about is that children are not like adults; they agree that children lack some capacity for rational thought which adults have.,15
1097,NOW WE ARE 6 — OR 10 — OR 18….,15
1098,"the slave has absolutely no deliberative faculty; the woman has but its authority is imperfect; so has the child, but in this case it is immature.",15
1099,"(Aristotle, 1959,1260A)",15
1100,"Children…are not endued with Reason , till they have attained the use of speech but are called Reasonable Creatures for the possibility apparent of having the use of Reason in time to come.",15
1101,"(Hobbes, 1914, p. 21)",15
1102,[Children]…love to be treated as Rational Creatures sooner than is imagined…[by which]…,15
1103,"I mean, that you should  make them sensible by the Mildness of your carriage, and the composure even in your correction of them, that what you do is reasonable in you and useful and necessary for them.",15
1104,"(Locke, 1968, p. 181)",15
1105,"In training for youth, the child must be given reasons; in the training of the infant for childhood this cannot be done.",15
1106,"Young children ought merely to have things shown to them as they are, or they get puzzled and ask question after question.",15
1107,But as we approach the age of youth reason appears.,15
1108,At what age ought the education for youth to begin?,15
1109,"Roughly at the age of ten years, when by nature the child enters the stage of youth and begins to reflect…",15
1110,"The youth…is capable of having principles; his religious and moral ideas can be cultivated, and he is able to attend to his own refinement.",15
1111,"(Kant, 1930, pp. 250–1)",15
1112,"If a society lets any considerable number of its members grow up mere children, incapable of being acted on by rational consideration of distant motives, society has itself to blame for the consequences.",15
1113,"(Mill, 1910, p. 139)",15
1114,What are the philosophers' children like?,15
1115,"They have an ‘immature’ deliberative faculty (Aristotle), are not ‘endued with Reason’(Hobbes), until roughly the age of 10 (Kant) and are ‘incapable of being acted upon by rational consideration of distant motives’(Mill).",15
1116,But they are not completely lost causes.,15
1117,The immature deliberative faculty will mature; children have the ‘possibility apparent’ of turning into rational beings (Hobbes); they love to be treated they were rational though they are not so yet (Locke); you can give the prerational child reasons for acting in certain ways and he will turn into the youth who is capable of having principles (Kant).,15
1118,Until the time when these things happen then Mill's disclaimer comes into operation.,15
1119,Children must be taken care of by others and protected from external injury and against their own actions.,15
1120,"The traditional view is encapsulated in the claim that children are not autonomous; , on a standard interpretation, they lack the capacity to act rationally their own self-chosen goals.",15
1121,It is then a matter of preference whether you say that they cannot choose the goals or that they cannot form strategies to achieve them or both.,15
1122,"In either case, the political implication is that denying rights  to children is entirely justified, and there the matter rests.",15
1123,"In all this, there are perhaps a couple of things which look plausible when we compare the philosopher's child with our mental picture; Aristotle's observation that children are immature and Mill's suggestion that they might need protection.",15
1124,"Beyond that, the similarities seem remote.",15
1125,There is obviously something wrong with a portrayal of children as totally lacking in reason until they leap bed on their tenth birthday announcing that they are now able to act on principle.,15
1126,"being false, such an account leaves no room in our thinking about children for things like teaching and learning, or development in understanding and character and all those other concepts which refer to processes and not to states.",15
