word-index,word,sentence-index,text-index,POS
5,and ,1070,2,CONJ
6,more ,1070,2,ADV
7,problematic,1070,2,ADJ
8,are ,1070,2,VERB
9,the ,1070,2,ART
10,cases ,1070,2,SUBST
11,involving ,1070,2,VERB
12,threats ,1070,2,SUBST
13,and ,1070,2,CONJ
14,fear,1070,2,SUBST
1,At ,1071,2,PREP
2,one ,1071,2,ADJ
3,time ,1071,2,SUBST
4,it ,1071,2,PRON
5,was ,1071,2,VERB
6,the ,1071,2,ART
7,law ,1071,2,SUBST
8,that ,1071,2,CONJ
9,rape ,1071,2,SUBST
10,is  ,1071,2,VERB
11,committed ,1071,2,VERB
12,only ,1071,2,ADV
13,where ,1071,2,CONJ
14,the ,1071,2,ART
15,woman ,1071,2,SUBST
16,submits ,1071,2,VERB
17,through ,1071,2,PREP
18,force,1071,2,SUBST
19,fear,1071,2,VERB
20,or ,1071,2,CONJ
21,fraud,1071,2,SUBST
1,This ,1072,2,ADJ
2,is ,1072,2,VERB
3,a ,1072,2,ART
4,requirement,1072,2,SUBST
5,because ,1072,2,CONJ
6,decisions ,1072,2,SUBST
7,in ,1072,2,PREP
8,the ,1072,2,ART
9,nineteenth ,1072,2,ADJ
10,century ,1072,2,SUBST
11,made ,1072,2,VERB
12,it ,1072,2,PRON
13,clear ,1072,2,ADJ
14,that ,1072,2,CONJ
15,rape ,1072,2,SUBST
16,can ,1072,2,VERB
17,be ,1072,2,VERB
18,committed ,1072,2,VERB
19,whenever ,1072,2,ADV
20,the ,1072,2,ART
21,woman ,1072,2,SUBST
22,does ,1072,2,VERB
23,not ,1072,2,ADV
24,consent ,1072,2,VERB
25,is ,1072,2,VERB
26,asleep,1072,2,ADJ
27,or ,1072,2,CONJ
28,too ,1072,2,ADV
29,drunk ,1072,2,ADJ
30,to ,1072,2,PREP
31,consent,1072,2,VERB
1,However,1073,2,ADV
2,there ,1073,2,PRON
3,are ,1073,2,VERB
4,both ,1073,2,ADV
5,practical ,1073,2,ADJ
6,and ,1073,2,CONJ
7,legal ,1073,2,ADJ
8,problems ,1073,2,SUBST
9,in ,1073,2,PREP
10,cases ,1073,2,SUBST
11,where ,1073,2,ADV
12,the ,1073,2,ART
13,woman ,1073,2,SUBST
14,says ,1073,2,VERB
15,that ,1073,2,CONJ
16,she ,1073,2,PRON
17,consented ,1073,2,VERB
18,through ,1073,2,PREP
19,fear ,1073,2,SUBST
20,only,1073,2,ADV
21,she ,1073,2,PRON
22,did ,1073,2,VERB
23,not ,1073,2,ADV
24,resist,1073,2,VERB
25,because ,1073,2,CONJ
26,she ,1073,2,PRON
27,thought ,1073,2,VERB
28,that ,1073,2,CONJ
29,it ,1073,2,PRON
30,would ,1073,2,VERB
31,be ,1073,2,VERB
32,hopeless ,1073,2,ADJ
33,in ,1073,2,PREP
34,the ,1073,2,ART
35,circumstances,1073,2,SUBST
36,she ,1073,2,PRON
37,was ,1073,2,VERB
38,terrified,1073,2,ADJ
39,or ,1073,2,CONJ
40,she ,1073,2,PRON
41,feared ,1073,2,VERB
42,serious ,1073,2,ADJ
43,violence,1073,2,SUBST
1,The ,1074,2,ART
2,practical ,1074,2,ADJ
3,problems ,1074,2,SUBST
4,are ,1074,2,VERB
5,that ,1074,2,CONJ
6,there ,1074,2,PRON
7,may ,1074,2,VERB
8,be ,1074,2,VERB
9,no ,1074,2,ART
10,evidence ,1074,2,SUBST
11,of ,1074,2,PREP
12,violence ,1074,2,SUBST
13,on ,1074,2,PREP
14,the ,1074,2,ART
15,woman,1074,2,SUBST
16,'s ,1074,2,UNC
17,body,1074,2,SUBST
18,which ,1074,2,PRON
19,usually ,1074,2,ADV
20,means ,1074,2,VERB
21,that ,1074,2,CONJ
22,the ,1074,2,ART
23,case ,1074,2,SUBST
24,will ,1074,2,VERB
25,be ,1074,2,VERB
26,a ,1074,2,ART
27,question ,1074,2,SUBST
28,of ,1074,2,PREP
29,the ,1074,2,ART
30,victim,1074,2,SUBST
31,'s ,1074,2,UNC
32,word ,1074,2,SUBST
33,against ,1074,2,PREP
34,the ,1074,2,ART
35,defendant,1074,2,SUBST
36,'s,1074,2,UNC
37,this ,1074,2,ADJ
38,may ,1074,2,VERB
39,lead ,1074,2,VERB
40,the ,1074,2,ART
41,police ,1074,2,SUBST
42,to ,1074,2,PREP
43,be ,1074,2,VERB
44,sceptical ,1074,2,ADJ
45,of ,1074,2,PREP
46,the ,1074,2,ART
47,woman,1074,2,SUBST
48,'s ,1074,2,UNC
49,complaint,1074,2,SUBST
50,or ,1074,2,CONJ
51,may ,1074,2,VERB
52,incline ,1074,2,VERB
53,the ,1074,2,ART
54,prosecutor ,1074,2,SUBST
55,to ,1074,2,PREP
56,accept ,1074,2,VERB
57,a ,1074,2,ART
58,plea ,1074,2,SUBST
59,of ,1074,2,PREP
60,guilty ,1074,2,ADJ
61,to ,1074,2,PREP
62,the ,1074,2,ART
63,lesser ,1074,2,ADJ
64,charge ,1074,2,SUBST
65,of ,1074,2,PREP
66,indecent ,1074,2,ADJ
67,assault,1074,2,SUBST
1,The ,1075,2,ART
2,legal ,1075,2,ADJ
3,problems ,1075,2,SUBST
4,are ,1075,2,VERB
5,similar ,1075,2,ADJ
6,to ,1075,2,PREP
7,those ,1075,2,ADJ
8,in ,1075,2,PREP
9,the ,1075,2,ART
10,cases ,1075,2,SUBST
11,of ,1075,2,PREP
12,mistake ,1075,2,SUBST
13,and ,1075,2,CONJ
14,deception,1075,2,SUBST
15,are ,1075,2,VERB
16,all ,1075,2,ADJ
17,threats ,1075,2,SUBST
18,serious ,1075,2,ADJ
19,enough ,1075,2,ADV
20,to ,1075,2,PREP
21,justify ,1075,2,VERB
22,regarding ,1075,2,PREP
23,the ,1075,2,ART
24,crime ,1075,2,SUBST
25,as ,1075,2,PREP
26,a ,1075,2,ART
27,rape,1075,2,SUBST
28,or ,1075,2,CONJ
29,should ,1075,2,VERB
30,some ,1075,2,ADJ
31,threats ,1075,2,SUBST
32,be ,1075,2,VERB
33,accommodated ,1075,2,VERB
34,within ,1075,2,PREP
35,a ,1075,2,ART
36,lesser ,1075,2,ADJ
37,offence,1075,2,SUBST
1,English ,1076,2,ADJ
2,law ,1076,2,SUBST
3,has ,1076,2,VERB
4,the ,1076,2,ART
5,lesser ,1076,2,ADJ
6,crime ,1076,2,SUBST
7,of ,1076,2,PREP
8,procuring ,1076,2,VERB
9,unlawful ,1076,2,ADJ
10,sexual ,1076,2,ADJ
11,intercourse ,1076,2,SUBST
12,by ,1076,2,PREP
13,threats ,1076,2,SUBST
14,or ,1076,2,CONJ
15,intimidation,1076,2,SUBST
16,and ,1076,2,CONJ
17,appears ,1076,2,VERB
18,to ,1076,2,PREP
19,limit ,1076,2,VERB
20,rape ,1076,2,SUBST
21,to ,1076,2,PREP
22,those ,1076,2,ADJ
23,cases ,1076,2,SUBST
24,where ,1076,2,ADV
25,there ,1076,2,PRON
26,is ,1076,2,VERB
27,a ,1076,2,ART
28,threat ,1076,2,SUBST
29,of ,1076,2,PREP
30,violence,1076,2,SUBST
1,However,1077,2,ADV
2,there ,1077,2,PRON
3,is ,1077,2,VERB
4,a ,1077,2,ART
5,wider ,1077,2,ADJ
6,dimension ,1077,2,SUBST
7,to ,1077,2,PREP
8,the ,1077,2,ART
9,question,1077,2,SUBST
10,which ,1077,2,PRON
11,encompasses ,1077,2,VERB
12,fear ,1077,2,SUBST
13,threats,1077,2,SUBST
14,and ,1077,2,CONJ
15,this ,1077,2,ADJ
16,hinges ,1077,2,VERB
17,on ,1077,2,PREP
18,the ,1077,2,ART
19,distinction ,1077,2,SUBST
20,between ,1077,2,PREP
21,submission ,1077,2,SUBST
22,and ,1077,2,CONJ
23,consent,1077,2,SUBST
1,In ,1078,2,PREP
2,the ,1078,2,ART
3,case ,1078,2,SUBST
4,of ,1078,2,PREP
5,1981,1078,2,ADJ
6,two ,1078,2,ADJ
7,girls ,1078,2,SUBST
8,were ,1078,2,VERB
9,picked ,1078,2,VERB
10,up ,1078,2,ADV
11,by ,1078,2,PREP
12,two ,1078,2,ADJ
13,men ,1078,2,SUBST
14,and ,1078,2,CONJ
15,taken ,1078,2,VERB
16,to ,1078,2,PREP
17,a ,1078,2,ART
18,remote ,1078,2,ADJ
19,house,1078,2,SUBST
1,The ,1079,2,ART
2,victim ,1079,2,SUBST
3,was ,1079,2,VERB
4,already ,1079,2,ADV
5,distressed ,1079,2,ADJ
6,after ,1079,2,PREP
7,being ,1079,2,VERB
8,raped ,1079,2,VERB
9,by ,1079,2,PREP
10,the ,1079,2,ART
11,other ,1079,2,ADJ
12,man ,1079,2,SUBST
13,when ,1079,2,CONJ
14,D ,1079,2,SUBST
15,announced ,1079,2,VERB
16,his ,1079,2,PRON
17,intention ,1079,2,SUBST
18,to ,1079,2,PREP
19,have ,1079,2,VERB
20,sex ,1079,2,SUBST
21,with ,1079,2,PREP
22,her,1079,2,PRON
1,She ,1080,2,PRON
2,asked ,1080,2,VERB
3,him ,1080,2,PRON
4,why ,1080,2,ADV
5,he ,1080,2,PRON
6,could ,1080,2,VERB
7,not ,1080,2,ADV
8,leave ,1080,2,VERB
9,her ,1080,2,PRON
10,alone,1080,2,ADJ
11,what ,1080,2,PRON
12,the ,1080,2,ART
13,other ,1080,2,ADJ
14,man ,1080,2,SUBST
15,had ,1080,2,VERB
16,already ,1080,2,ADV
17,done ,1080,2,VERB
18,to ,1080,2,PREP
19,her,1080,2,PRON
20,but ,1080,2,CONJ
21,he ,1080,2,PRON
22,turned ,1080,2,VERB
23,off ,1080,2,PREP
24,the ,1080,2,ART
25,lights ,1080,2,SUBST
26,and ,1080,2,CONJ
27,told ,1080,2,VERB
28,her ,1080,2,PRON
29,to ,1080,2,PREP
30,undress,1080,2,VERB
1,She ,1081,2,PRON
2,did ,1081,2,VERB
3,not ,1081,2,ADV
4,resist,1081,2,VERB
1,The ,1082,2,ART
2,Court ,1082,2,SUBST
3,of ,1082,2,PREP
4,Appeal ,1082,2,SUBST
5,rejected ,1082,2,VERB
6,the ,1082,2,ART
7,defence ,1082,2,SUBST
8,argument ,1082,2,SUBST
9,that ,1082,2,CONJ
10,there ,1082,2,PRON
11,must ,1082,2,VERB
12,be ,1082,2,VERB
13,actual ,1082,2,ADJ
14,violence ,1082,2,SUBST
15,or ,1082,2,CONJ
16,threats ,1082,2,SUBST
17,of ,1082,2,PREP
18,violence ,1082,2,SUBST
19,for ,1082,2,PREP
20,the ,1082,2,ART
21,offence ,1082,2,SUBST
22,to ,1082,2,PREP
23,be ,1082,2,VERB
24,classified ,1082,2,VERB
25,as ,1082,2,PREP
26,rape,1082,2,SUBST
1,It ,1083,2,PRON
2,also ,1083,2,ADV
3,rejected ,1083,2,VERB
4,the ,1083,2,ART
5,Crown,1083,2,SUBST
6,'s ,1083,2,UNC
7,argument ,1083,2,SUBST
8,that ,1083,2,CONJ
9,the ,1083,2,ART
10,issue ,1083,2,SUBST
11,of ,1083,2,PREP
12,consent ,1083,2,SUBST
13,should ,1083,2,VERB
14,be ,1083,2,VERB
15,left ,1083,2,VERB
16,to ,1083,2,PREP
17,the ,1083,2,ART
18,jury ,1083,2,SUBST
19,in ,1083,2,PREP
20,the ,1083,2,ART
21,same ,1083,2,ADJ
22,way ,1083,2,SUBST
23,as ,1083,2,CONJ
24,the ,1083,2,ART
25,question ,1083,2,SUBST
26,of ,1083,2,PREP
27,dishonesty ,1083,2,SUBST
28,is ,1083,2,VERB
29,left ,1083,2,VERB
30,to ,1083,2,PREP
31,them ,1083,2,PRON
32,in ,1083,2,PREP
33,theft ,1083,2,SUBST
34,cases ,1083,2,SUBST
35,but ,1083,2,CONJ
36,its ,1083,2,PRON
37,actual ,1083,2,ADJ
38,decision ,1083,2,SUBST
39,comes ,1083,2,VERB
40,fairly ,1083,2,ADV
41,close ,1083,2,ADV
42,to ,1083,2,PREP
43,this ,1083,2,ADJ
44,position,1083,2,SUBST
1,Thus,1084,2,ADV
2,the ,1084,2,ART
3,jury ,1084,2,SUBST
4,should ,1084,2,VERB
5,be ,1084,2,VERB
6,instructed ,1084,2,VERB
7,that ,1084,2,CONJ
8,the ,1084,2,ART
9,term ,1084,2,SUBST
10,consent,1084,2,SUBST
11,covers ,1084,2,VERB
12,a ,1084,2,ART
13,whole ,1084,2,ADJ
14,range ,1084,2,SUBST
15,of ,1084,2,PREP
16,situations ,1084,2,SUBST
17,from ,1084,2,PREP
18,actual ,1084,2,ADJ
19,desire ,1084,2,SUBST
20,to ,1084,2,PREP
21,reluctant ,1084,2,ADJ
22,acquiescence,1084,2,SUBST
23,and ,1084,2,CONJ
24,that ,1084,2,CONJ
25,the ,1084,2,ART
26,dividing ,1084,2,ADJ
27,line ,1084,2,SUBST
28,between ,1084,2,PREP
29,real ,1084,2,ADJ
30,consent ,1084,2,SUBST
31,and ,1084,2,CONJ
32,mere ,1084,2,ADJ
33,submission ,1084,2,SUBST
34,must ,1084,2,VERB
35,be ,1084,2,VERB
36,drawn ,1084,2,VERB
37,by ,1084,2,PREP
38,the ,1084,2,ART
39,jury ,1084,2,SUBST
40,by ,1084,2,PREP
41,applying ,1084,2,VERB
42,its ,1084,2,PRON
43,knowledge ,1084,2,SUBST
44,of ,1084,2,PREP
45,human ,1084,2,ADJ
46,nature ,1084,2,SUBST
47,to ,1084,2,PREP
48,the ,1084,2,ART
49,facts ,1084,2,SUBST
50,of ,1084,2,PREP
51,the ,1084,2,ART
52,case,1084,2,SUBST
1,The ,1085,2,ART
2,law ,1085,2,SUBST
3,of ,1085,2,PREP
4,rape ,1085,2,SUBST
5,may ,1085,2,VERB
6,therefore ,1085,2,ADV
7,extend ,1085,2,VERB
8,to ,1085,2,PREP
9,threats ,1085,2,SUBST
10,threats ,1085,2,SUBST
11,of ,1085,2,PREP
12,violence,1085,2,SUBST
13,but ,1085,2,CONJ
14,its ,1085,2,PRON
15,boundaries ,1085,2,SUBST
16,are ,1085,2,VERB
17,most ,1085,2,ADV
18,uncertain,1085,2,ADJ
1,Resort ,1086,2,SUBST
2,to ,1086,2,PREP
3,such ,1086,2,ADJ
4,concepts ,1086,2,SUBST
5,as ,1086,2,CONJ
6,common ,1086,2,ADJ
7,sense,1086,2,SUBST
8,and ,1086,2,CONJ
9,knowledge ,1086,2,SUBST
10,of ,1086,2,PREP
11,human ,1086,2,ADJ
12,nature,1086,2,SUBST
13,is ,1086,2,VERB
14,little ,1086,2,ADJ
15,more ,1086,2,ADJ
16,than ,1086,2,CONJ
17,a ,1086,2,ART
18,veiled ,1086,2,ADJ
19,admission ,1086,2,SUBST
20,that ,1086,2,CONJ
21,no ,1086,2,ART
22,satisfactory ,1086,2,ADJ
23,criteria ,1086,2,SUBST
24,have ,1086,2,VERB
25,been ,1086,2,VERB
26,found,1086,2,VERB
1,The ,1087,2,ART
2,narrowest ,1087,2,ADJ
3,position ,1087,2,SUBST
4,is ,1087,2,VERB
5,to ,1087,2,PREP
6,say ,1087,2,VERB
7,that ,1087,2,CONJ
8,rape ,1087,2,SUBST
9,is ,1087,2,VERB
10,committed ,1087,2,VERB
11,only ,1087,2,ADV
12,where ,1087,2,CONJ
13,D ,1087,2,SUBST
14,threatens ,1087,2,VERB
15,violence ,1087,2,SUBST
16,or ,1087,2,CONJ
17,knows ,1087,2,VERB
18,that ,1087,2,CONJ
19,V ,1087,2,SUBST
20,is ,1087,2,VERB
21,in ,1087,2,PREP
22,fear ,1087,2,SUBST
23,of ,1087,2,PREP
24,violence,1087,2,SUBST
25,and ,1087,2,CONJ
26,that ,1087,2,CONJ
27,any ,1087,2,ADJ
28,other ,1087,2,ADJ
29,threat ,1087,2,SUBST
30,must ,1087,2,VERB
31,fall ,1087,2,VERB
32,within ,1087,2,PREP
33,the ,1087,2,ART
34,lesser ,1087,2,ADJ
35,offence ,1087,2,SUBST
36,of ,1087,2,PREP
37,procuring ,1087,2,VERB
38,sex ,1087,2,SUBST
39,by ,1087,2,PREP
40,threats,1087,2,SUBST
1,A ,1088,2,ART
2,broad ,1088,2,ADJ
3,position ,1088,2,SUBST
4,would ,1088,2,VERB
5,be ,1088,2,VERB
6,to ,1088,2,PREP
7,hold ,1088,2,VERB
8,that ,1088,2,CONJ
9,any ,1088,2,ADJ
10,threat ,1088,2,SUBST
11,may ,1088,2,VERB
12,negative ,1088,2,ADJ
13,consent,1088,2,SUBST
14,and ,1088,2,CONJ
15,this ,1088,2,ADJ
16,might ,1088,2,VERB
17,include ,1088,2,VERB
18,a ,1088,2,ART
19,threat ,1088,2,SUBST
20,to ,1088,2,PREP
21,send ,1088,2,VERB
22,a ,1088,2,ART
23,compromising ,1088,2,ADJ
24,photograph ,1088,2,SUBST
25,to ,1088,2,PREP
26,someone,1088,2,PRON
27,a ,1088,2,ART
28,threat ,1088,2,SUBST
29,to ,1088,2,PREP
30,report ,1088,2,VERB
31,a ,1088,2,ART
32,driver ,1088,2,SUBST
33,for ,1088,2,PREP
34,exceeding ,1088,2,VERB
35,the ,1088,2,ART
36,speed ,1088,2,SUBST
37,limit,1088,2,SUBST
1,Among ,1089,2,PREP
2,intermediate ,1089,2,ADJ
3,positions,1089,2,SUBST
4,one ,1089,2,ADJ
5,possibility ,1089,2,SUBST
6,is ,1089,2,VERB
7,to ,1089,2,PREP
8,draw ,1089,2,VERB
9,an ,1089,2,ART
10,analogy ,1089,2,SUBST
11,with ,1089,2,PREP
12,the ,1089,2,ART
13,offence ,1089,2,SUBST
14,of ,1089,2,PREP
15,blackmail,1089,2,SUBST
16,holding ,1089,2,VERB
17,that ,1089,2,CONJ
18,any ,1089,2,ADJ
19,unwarranted ,1089,2,ADJ
20,demand ,1089,2,SUBST
21,for ,1089,2,PREP
22,sex ,1089,2,SUBST
23,with ,1089,2,PREP
24,menaces ,1089,2,SUBST
25,should ,1089,2,VERB
26,amount ,1089,2,VERB
27,to ,1089,2,PREP
28,rape,1089,2,VERB
29,the ,1089,2,ART
30,menaces ,1089,2,SUBST
31,being ,1089,2,VERB
32,either ,1089,2,ADV
33,sufficient ,1089,2,ADJ
34,to ,1089,2,PREP
35,influence ,1089,2,VERB
36,an ,1089,2,ART
37,ordinary ,1089,2,ADJ
38,person ,1089,2,SUBST
39,or ,1089,2,CONJ
40,sufficient ,1089,2,ADJ
41,to ,1089,2,PREP
42,influence ,1089,2,VERB
43,the ,1089,2,ART
44,mind ,1089,2,SUBST
45,of ,1089,2,PREP
46,this ,1089,2,ADJ
47,victim,1089,2,SUBST
1,But ,1090,2,CONJ
2,the ,1090,2,ART
3,difficulty ,1090,2,SUBST
4,with ,1090,2,PREP
5,this ,1090,2,ADJ
6,discussion ,1090,2,SUBST
7,is ,1090,2,VERB
8,that ,1090,2,CONJ
9,it ,1090,2,PRON
10,lacks ,1090,2,VERB
11,a ,1090,2,ART
12,firm ,1090,2,ADJ
13,point ,1090,2,SUBST
14,of ,1090,2,PREP
15,reference ,1090,2,SUBST
16,because ,1090,2,CONJ
17,it ,1090,2,PRON
18,can,1090,2,VERB
19,not ,1090,2,ADV
20,be ,1090,2,VERB
21,taken ,1090,2,VERB
22,for ,1090,2,PREP
23,granted ,1090,2,VERB
24,that ,1090,2,CONJ
25,there ,1090,2,PRON
26,should ,1090,2,VERB
27,be ,1090,2,VERB
28,two ,1090,2,ADJ
29,levels ,1090,2,SUBST
30,of ,1090,2,PREP
31,offence,1090,2,SUBST
32,rape ,1090,2,SUBST
33,and ,1090,2,CONJ
34,procuring ,1090,2,VERB
35,sex ,1090,2,SUBST
36,by ,1090,2,PREP
37,threats,1090,2,SUBST
1,If ,1091,2,CONJ
2,there ,1091,2,PRON
3,is ,1091,2,VERB
4,to ,1091,2,PREP
5,be ,1091,2,VERB
6,a ,1091,2,ART
7,single ,1091,2,ADJ
8,offence ,1091,2,SUBST
9,of ,1091,2,PREP
10,serious ,1091,2,ADJ
11,sexual ,1091,2,ADJ
12,assault,1091,2,SUBST
13,there ,1091,2,PRON
14,are ,1091,2,VERB
15,arguments ,1091,2,SUBST
16,for ,1091,2,PREP
17,including ,1091,2,VERB
18,all ,1091,2,ADJ
19,cases ,1091,2,SUBST
20,of ,1091,2,PREP
21,obtaining ,1091,2,VERB
22,sex ,1091,2,SUBST
23,by ,1091,2,PREP
24,fear ,1091,2,SUBST
25,or ,1091,2,CONJ
26,threats ,1091,2,SUBST
27,within ,1091,2,PREP
28,that,1091,2,ADJ
1,If ,1092,2,CONJ
2,the ,1092,2,ART
3,present ,1092,2,ADJ
4,division ,1092,2,SUBST
5,is ,1092,2,VERB
6,regarded ,1092,2,VERB
7,as ,1092,2,CONJ
8,desirable,1092,2,ADJ
9,the ,1092,2,ART
10,next ,1092,2,ADJ
11,step ,1092,2,SUBST
12,is ,1092,2,VERB
13,to ,1092,2,PREP
14,ensure ,1092,2,VERB
15,that ,1092,2,CONJ
16,the ,1092,2,ART
17,maximum ,1092,2,ADJ
18,penalty ,1092,2,SUBST
19,for ,1092,2,PREP
20,the ,1092,2,ART
21,lesser ,1092,2,ADJ
22,offence ,1092,2,SUBST
23,is ,1092,2,VERB
24,sufficient ,1092,2,ADJ
25,to ,1092,2,PREP
26,deal ,1092,2,VERB
27,with ,1092,2,PREP
28,cases ,1092,2,SUBST
29,of ,1092,2,PREP
30,serious ,1092,2,ADJ
31,threats ,1092,2,SUBST
32,which ,1092,2,PRON
33,are ,1092,2,VERB
34,not ,1092,2,ADV
35,enough ,1092,2,ADV
36,to ,1092,2,PREP
37,negative ,1092,2,ADJ
38,consent ,1092,2,SUBST
39,in ,1092,2,PREP
40,rape,1092,2,SUBST
1,Then ,1093,2,ADV
2,one ,1093,2,PRON
3,can ,1093,2,VERB
4,address ,1093,2,VERB
5,the ,1093,2,ART
6,question ,1093,2,SUBST
7,of ,1093,2,PREP
8,whether ,1093,2,CONJ
9,rape ,1093,2,SUBST
10,should ,1093,2,VERB
11,be ,1093,2,VERB
12,confined ,1093,2,VERB
13,to ,1093,2,PREP
14,cases ,1093,2,SUBST
15,where ,1093,2,ADV
16,submission ,1093,2,SUBST
17,arises ,1093,2,VERB
18,from ,1093,2,PREP
19,a ,1093,2,ART
20,threat ,1093,2,SUBST
21,or ,1093,2,CONJ
22,fear ,1093,2,SUBST
23,of ,1093,2,PREP
24,violence,1093,2,SUBST
25,or ,1093,2,CONJ
26,whether ,1093,2,CONJ
27,it ,1093,2,PRON
28,should ,1093,2,VERB
29,be ,1093,2,VERB
30,phrased ,1093,2,VERB
31,more ,1093,2,ADV
32,widely,1093,2,ADV
1,At ,1094,2,PREP
2,that ,1094,2,ADJ
3,stage,1094,2,SUBST
4,questions ,1094,2,SUBST
5,about ,1094,2,PREP
6,the ,1094,2,ART
7,appropriateness ,1094,2,SUBST
8,of ,1094,2,PREP
9,labels,1094,2,SUBST
10,sentencing ,1094,2,VERB
11,powers,1094,2,SUBST
12,and ,1094,2,CONJ
13,the ,1094,2,ART
14,principle ,1094,2,SUBST
15,of ,1094,2,PREP
16,legality ,1094,2,SUBST
17,certainty ,1094,2,SUBST
18,requirements,1094,2,SUBST
19,come ,1094,2,VERB
20,to ,1094,2,PREP
21,the ,1094,2,ART
22,fore,1094,2,SUBST
1,These ,1095,2,ADJ
2,questions ,1095,2,SUBST
3,will ,1095,2,VERB
4,be ,1095,2,VERB
5,considered ,1095,2,VERB
6,on ,1095,2,PREP
7,a ,1095,2,ART
8,broader ,1095,2,ADJ
9,canvas ,1095,2,SUBST
10,in ,1095,2,PREP
11,section ,1095,2,SUBST
12,8.7 ,1095,2,ADJ
13,below,1095,2,ADV
1,8.6 ,1096,2,ADJ
2,OTHER ,1096,2,ADJ
3,NON-CONSENSUAL ,1096,2,ADJ
4,SEXUAL ,1096,2,ADJ
5,OFFENCES,1096,2,SUBST
1,So ,1097,2,ADV
2,far ,1097,2,ADV
3,the ,1097,2,ART
4,discussion ,1097,2,SUBST
5,has ,1097,2,VERB
6,focused ,1097,2,VERB
7,on ,1097,2,PREP
8,the ,1097,2,ART
9,offence ,1097,2,SUBST
10,of ,1097,2,PREP
11,rape ,1097,2,SUBST
12,in ,1097,2,PREP
13,English ,1097,2,ADJ
14,law,1097,2,SUBST
15,which ,1097,2,PRON
16,is ,1097,2,VERB
17,confined ,1097,2,VERB
18,to ,1097,2,PREP
19,cases ,1097,2,SUBST
20,of ,1097,2,PREP
21,sexual ,1097,2,ADJ
22,intercourse,1097,2,SUBST
23,where ,1097,2,CONJ
24,the ,1097,2,ART
25,penis ,1097,2,SUBST
26,penetrates ,1097,2,VERB
27,the ,1097,2,ART
28,vagina,1097,2,SUBST
1,Other ,1098,2,ADJ
2,kinds ,1098,2,SUBST
3,of ,1098,2,PREP
4,sexual ,1098,2,ADJ
5,assault ,1098,2,SUBST
6,are ,1098,2,VERB
7,classified ,1098,2,VERB
8,in ,1098,2,PREP
9,English ,1098,2,ADJ
10,law ,1098,2,SUBST
11,as ,1098,2,CONJ
12,buggery,1098,2,SUBST
13,attempted ,1098,2,ADJ
14,buggery ,1098,2,SUBST
15,or ,1098,2,CONJ
16,rape,1098,2,SUBST
17,or  ,1098,2,CONJ
18,indecent ,1098,2,ADJ
19,assault,1098,2,SUBST
20,and ,1098,2,CONJ
21,there ,1098,2,PRON
22,are ,1098,2,VERB
23,also ,1098,2,ADV
24,offences ,1098,2,SUBST
25,against ,1098,2,PREP
26,young ,1098,2,ADJ
27,people ,1098,2,SUBST
28,and ,1098,2,CONJ
29,the ,1098,2,ART
30,mentally ,1098,2,ADV
31,disordered,1098,2,ADJ
1,These ,1099,2,ADJ
2,will ,1099,2,VERB
3,be ,1099,2,VERB
4,considered ,1099,2,VERB
5,briefly ,1099,2,ADV
6,before ,1099,2,CONJ
7,the ,1099,2,ART
8,general ,1099,2,ADJ
9,subject ,1099,2,SUBST
10,of ,1099,2,PREP
11,sexual ,1099,2,ADJ
12,offences ,1099,2,SUBST
13,is ,1099,2,VERB
14,re-examined,1099,2,VERB
1,a,1100,2,SUBST
2,Buggery,1100,2,SUBST
1,One ,1101,2,ADJ
2,of ,1101,2,PREP
3,the ,1101,2,ART
4,circumstances ,1101,2,SUBST
5,constituting ,1101,2,VERB
6,this ,1101,2,ADJ
7,offence ,1101,2,SUBST
8,is ,1101,2,VERB
9,where ,1101,2,ADV
10,the ,1101,2,ART
11,penis ,1101,2,SUBST
12,penetrate ,1101,2,VERB
13,the ,1101,2,ART
14,anus ,1101,2,SUBST
15,of ,1101,2,PREP
16,a ,1101,2,ART
17,male ,1101,2,SUBST
18,or ,1101,2,CONJ
19,a ,1101,2,ART
20,female,1101,2,SUBST
21,and ,1101,2,CONJ
22,the ,1101,2,ART
23,maximum ,1101,2,ADJ
24,penalty ,1101,2,SUBST
25,is ,1101,2,VERB
26,life ,1101,2,SUBST
27,imprisonment,1101,2,SUBST
1,The ,1102,2,ART
2,law ,1102,2,SUBST
3,therefore ,1102,2,ADV
4,allows ,1102,2,VERB
5,the ,1102,2,ART
6,offence ,1102,2,SUBST
7,to ,1102,2,PREP
8,be ,1102,2,VERB
9,treated ,1102,2,VERB
10,just ,1102,2,ADV
11,as ,1102,2,ADV
12,seriously ,1102,2,ADV
13,as ,1102,2,CONJ
14,rape,1102,2,SUBST
15,and ,1102,2,CONJ
16,we ,1102,2,PRON
17,have ,1102,2,VERB
18,seen ,1102,2,VERB
19,how ,1102,2,ADV
20,some ,1102,2,ADJ
21,would ,1102,2,VERB
22,argue ,1102,2,VERB
23,that ,1102,2,CONJ
24,it ,1102,2,PRON
25,should ,1102,2,VERB
26,be ,1102,2,VERB
27,included ,1102,2,VERB
28,as ,1102,2,PREP
29,a ,1102,2,ART
30,form ,1102,2,SUBST
31,of ,1102,2,PREP
32,rape,1102,2,SUBST
33,or ,1102,2,CONJ
34,as ,1102,2,PREP
35,a ,1102,2,ART
