sentence-index,sentence,text-index
662,"The second point is more difficult, for how often in the social sciences do we have ‘complete knowledge’ of a cause/effect relationship?",3
663,The aspiration towards some sort of rational understanding of the causal relationship is probably the best we can achieve.,3
664,"Although management science literature on worker participation is of limited relevance to the topic of client participation, some of the recent research on the relationship between worker participation and  productivity sheds light, in our opinion, on the wider topic of how participation leads to effectiveness.",3
665,Erez .,3
666,"(1985) suggest that participation does not cause better performance; they hypothesize that participation in decision making strengthens the level of goal acceptance, and this leads to better performance.",3
667,Thus the causal model is a two-step one.,3
668,"Their two empirical studies, one laboratory and one in the field, partially support their hypotheses: increased goal acceptance leads to more effective performance, and participation is an effective strategy to enhance goal acceptance.",3
669,"They suggest that this may be through the perceived control an individual has over his goals, as compared to that when goals are externally assigned.",3
670,"Miller and Monge (1986), in their ‘meta-analytic review’ of participation, satisfaction, and productivity, in forty-seven articles and book chapters, find two possible models to explain how participation and productivity are linked.",3
671,"The cognitive model proposes a direct causal link: participation brings about enhanced information on goals, and so performance is improved.",3
672,"The affective model, like that of Erez and her associates, is multi-stage: participation fulfils needs, these lead to satisfaction which strengthens motivation, and thus workers' productivity is improved.",3
673,Both of these models are supported by their analysis.,3
674,"They suggest that the models may be linked, and further suggest that the direction of the causal link between participation and satisfaction is not entirely clear: possibly satisfaction leads to participation and not .",3
675,Both of these management research studies stress the complexity of the relationship between participation and effectiveness and of the variables involved.,3
676,"Thus we can use the existing research to help us find our empirical measures for the effects of client participation on effectiveness in social work, but we have not yet achieved our aim.",3
677,"None of the studies presents an operative model (Rosener, in our opinion, comes closest, but her model, as she shows herself, is more heuristic than empirical), and so in the next section a model will be set out and explained the evaluation criteria for participation and effectiveness put forward in the first two sections of this paper.",3
678,We believe the model can be used to answer the question posed in the title of this paper.,3
679,PARTICIPATION AND EFFECTIVENESS: AN OPERATIVE MODEL,3
680,"In the evaluation of the effectiveness of social services and interventions, we have shown the importance of who evaluates, and our model identifies three different systems (on the basis of Gilbert and Specht, 1979, and Pincus and Minahan, 1973) that could be involved in the process:",3
681,1.,3
682,Change Agents — professional and para-professional workers in the change agent system;,3
683,2.,3
684,"Administration, Political and Administrative Establishment — within the change agent system and in the larger systems of which the change agent system is a sub-system, politicians and bureaucrats in local or national government within which the change agent system is located;",3
685,3.,3
686,"Clients — individuals and groups within the client system, those that were part of the action system and those that were not.",3
687,"These, then, are the three groups that will evaluate the effectiveness of client participation, each in its own way and using its own peculiar criteria.",3
688,"Each of the three groups will use the double classification of goal attainment (goal achievement, productivity, etc.) and systems processes (adaptiveness, participant satisfaction, inner processes, systems resources, etc.), as explained above in the summary of the section on effectiveness.",3
689,"Thus the model includes six categories of effectiveness evaluation, two each for all three groups of evaluators.",3
690,They are summarized in Table 1 with examples given of the types of outputs to be expected in each of the categories.,3
691,"The change agents, their professional values, get satisfaction client participation (Bernstein, 1960, although the findings in York, 1989, referred to above, in the third section, may throw some doubt on this).",3
692,"Goal attainment is also improved in the long run: leadership development among the clients is a goal by itself, and the strengthening of client independence will lead to the better preservation of any other outputs achieved.",3
693,"The clients get satisfaction from participation (or, perhaps, participate as a result of their satisfaction), take part in a learning process which enriches them, and identify with a process in which they themselves are involved.",3
694,"They achieve declared or undeclared goals: involvement, legitimization, recognition, prestige, all of which increase their influence among the others in the client system and those in external systems, thus increasing the chances of further and better outputs in the future.",3
695,"The administration and the external political and administrative establishment may see participation as a political end in itself, a means to building coalitions for the political good of their establishment.",3
696,"If participation saves resources (jobs carried out by volunteers, , paid workers), then this is an important output, the public legitimization and support which are likely to accompany client participation.",3
697,"This, then, is the model which seems to us most appropriate for attempting empirically to answer our question: How can we measure the effects of client participation on the effectiveness of social work intervention?",3
698,"Using the six measurement criteria summarized at the end of the section on client participation, we are able to measure the extent to which our clients are participating in the community work project (the independent variable), and the model presented in this section allows us to evaluate the effectiveness of the project (the dependent variable) in a number of different ways.",3
699,CONCLUSION,3
700,In this article we have reviewed the extensive literature on client participation and effectiveness and the limited literature in which the effect of the former on the latter was examined.,3
701,"With the help of this previous research, we propose criteria for the measurement of these two important variables and an operative model to illustrate and to measure how participation can lead to effectiveness.",3
702,"We hope that improved methodology will allow a better evaluation of the relationship between two extremely important values in the social worker's day to day work, and will show that the participation of our clients is not just ideologically based but practically worthwhile.",3
703,"General Practice, Social Work, and Mental Health Sections: The Social Control of Women MICHAEL SHEPPARD",3
704,Michael Sheppard trained in social work at the University of East Anglia and was a social worker in Norfolk Social Services Department.,3
705,"His publications include (University of Sheffield Press, 1990) and (Falmer, 1991).",3
706,SUMMARY,3
707,A survey was undertaken of all referrals for compulsory admission received by a city mental health centre over a one year period.,3
708,The centre receives the overwhelming majority of all these referrals in the city.,3
709,Referrals from GPs were compared with other referrals focusing particularly on women.,3
710,"The results indicate GPs discriminated against women, referring considerably more women than men with less emphasis on major (psychotic) mental illness.",3
711,"The involvement of approved social workers (ASWs) in the assessment process was associated with diversion of many of the women compulsory admission, although even they appeared affected by patriarchal assumptions.",3
712,GPs behaviour sections is consistent with reports about sexist practice in other areas of work.,3
713,"This, however, is particularly grave with sections civil liberties implications.",3
714,"The article concludes that ASWs need be aware of potential sexist GP practice, that their psychosocial perspective is critical to assessment and that ASW training should include gender issues.",3
715,Researchers are beginning to unravel some of the factors significant in the process of assessment for compulsory admission (section assessments) under the 1983 Mental Health Act.,3
716,"Studies have focused on Approved Social Workers (ASWs)(Sheppard, 1990; Barnes .,",3
717,"1990) and the police (Bean .,",3
718,"1989; Bean, 1990; Rogers, 1989).",3
719,"One study has used theoretical and empirical research to provide the foundations for a social work knowledge base assessing social risk (Sheppard, 1990).",3
720,"There has, however, been no focus on the position of GPs and their interaction with ASWs in the assessment process.",3
721,"This article examines general practitioners (GPs) as referrers, and women as the subject of referral for section under the 1983 Act.",3
722,It does so by examining the process of assessment in which the ASW plays a critical role between the initial referral from the GP and the decision to section the woman.,3
723,"This is interesting, both the serious consequences of a mental health section, and concern expressed about sexist practice by GPs in other areas of their work (Barrett and Roberts, 1978; Cooperstock, 1978).",3
724,GPs occupy a pivotal position mental health.,3
725,"Because they occupy key positions in primary care, they are for most people the most accessible caring profession, and psychiatry is considered by doctors to be primarily their occupational territory.",3
726,"Hence they deal with high levels of psychiatric morbidity (Jenkins .,",3
727,"1988; Goldberg and Huxley, 1980).",3
728,"They are likely, therefore, to be the first profession approached by, , relatives, for assessment.",3
729,In many circumstances GPs are likely to be the first professional to decide a section is necessary and initiate the section assessment process subsequently involving ASWs.,3
730,"It is widely recognized that the proportion of women who suffer mental disorders — particularly depression — exceeds that of men (Cochrane, 1983).",3
731,"A variety of possible contributing factors have been put forward: that biological factors make women more vulnerable than men; that women are socially disadvantaged by the roles they are expected to perform, and psychologically disadvantaged by socialization preparing them for these roles; that women express their emotions more readily; and that health professionals are more likely to equate feminine characteristics with ill health (Weissman and Klerman, 1977; Penfold and Walker, 1984; Corob, 1987).",3
732,Feminists make much of the social disadvantage under which women suffer.,3
733,"this disadvantage, and possible GP sexism, the study of GP section referrals and the influence of ASWs in the subsequent process of assessment is significant.",3
734,Compulsory admission in England and Wales is carried out under the Mental Health Act 1983.,3
735,"This is primarily carried out under sections 2, 3, and 4, although section 5 provides for doctor and nurse holding powers, police powers exist under section 136 and courts have powers to direct individuals into hospital (, section 37).",3
736,"Section 2 involves admission for assessment, section 4 for emergency admission for assessment and section 3 for admission for treatment.",3
737,"Admission under these sections, , may be made when a person is suffering from a mental disorder, and such admission is in the interests of the person's (defined as patient) own health or safety or for the protection of other persons.",3
738,"The duration of section 2 may be 28 days and of section 3 six months, although it is renewable.",3
739,"Section 4 may last  72 hours, and may be made only when admission is of urgent necessity and complying with the provisions of section 2 would cause undesirable delay.",3
740,"Application may be made by an ASW or nearest relative although the draft code of practice (Department of Health, 1989) states the former should apply whenever possible.",3
741,"Sections 2 and 3 require two medical recommendations, one by an approved doctor, while section four requires only one.",3
742,Individuals may also be admitted informally (section 131) or not admitted .,3
743,"There is, therefore, a variety of possible outcomes following a referral.",3
744,METHOD,3
745,"The research was undertaken on referrals received by the Psychiatric Advisory Service (PAS) at the Nuffield Mental Health Centre in a medium sized city of about 240,000, with a very small ethnic minority population.",3
746,The Centre is situated in a central location with good transport links to all parts of the city.,3
747,The PAS is well known in the city and receives the overwhelming majority of the section assessment requests received during normal working hours.,3
748,It is staffed by a team of community psychiatric nurses and a team of social workers together with psychiatrists approved under the Act.,3
749,It is open from 9 a.m. to 5 p.m.,3
750,Referrals at other times are received by hours social workers.,3
751,Referrals received from all sources requesting a section assessment over a one year period were included in this study.,3
752,"When the ASWs responded to a section referral, whatever the source, they were asked to complete fully structured questionnaires.",3
753,These had been developed over a one year period and had been fully piloted.,3
754,"Detailed analysis both of the questionnaires and piloting is provided elsewhere (Sheppard, 1990; 1991).",3
755,"The research instruments involved questions about the source of referral, section requested and psychiatric state suggested, if any, in the referral.",3
756,"They involved demographic characteristics age, sex, and marital status; information on psychiatric state and psychiatric disorder; and social problems.",3
757,"Finally, information was provided on who in the patient's social circle was interviewed as part of the assessment process, factors considered in assessment, and outcome.",3
758,"These data, it should be remembered, were provided by the ASW, and in some respects, the presence of social problems, will represent their perspective on the patient.",3
759,"In other respects, outcome, we have unambiguously objective information.",3
760,These questionnaires were completed within the week following assessment.,3
761,"Agency records, which  recorded all referrals, were checked weekly to confirm that ASWs had completed questionnaires where relevant.",3
762,RESULTS,3
763,MALE AND FEMALE REFERRALS,3
764,Altogether 120 referrals were made during the study year.,3
765,Forty (33 ) were by GPs.,3
766,"Of the other 80 referrals 17 were by the family, 13 by psychiatrists, 17 other health referrals, 15 police, nine social workers and nine other referrals.",3
767,"The overall rate of referral was 49.9 per 100,000 population, and for GPs, 16.6 per 100,000.",3
768,"These figures relate to referrals during working hours only, and compare with overall referral rates varying between 19.9 and 102.7 per 100,000 in 42 social services departments studied by Barnes .",3
769,(1990).,3
770,"Although, therefore, quite high, the rate of referral in this study was well within the range for different areas.",3
771,Seventy-five referrals (62 ) were women.,3
772,This is consistent with trends identified by Barnes .,3
773,"(1990), and raises issues of what, if any, social processes are occurring which leave women more frequently identified as candidates for sections.",3
774,The social profile of the women differed markedly from that of the men in a number of respects.,3
775,Men tended to be younger than women: 58 of men compared with 49 of women were aged under 45.,3
776,A number of differences are significant.,3
777,Table 1 shows significant differences in marital status.,3
778,"Markedly more men than women were single, while considerably more women were married or cohabiting.",3
779,"More women than men had children, although the small proportion of men with children confirms their limited involvement in family relationships.",3
780,Men were more disadvantaged in other ways.,3
781,Only 43 of women were unemployed or in families where no member was employed compared with 56 of men (p=0.024).,3
782,Sixty-seven of men compared with 42 of women were on state benefit excluding child benefit and retirement pension (universal to parents and the retired elderly)(p=0.013).,3
783,"Housing condition also showed greater, but not significant, male disadvantage.",3
784,"When divided into two — stable residence consisting of council and owner occupied housing, and unstable consisting of private rented, lodging, and hostel accommodation and no fixed abode — 76 of women lived in stable accommodation compared with 63 of men.",3
785,"Marked differences, however, are not evident in the ‘processing, of these people.",3
786,"Eighty-nine of men and 84 of women were previously known to the psychiatric services, indicating longstanding problems.",3
787,In just over half male and female referrals no specific mental disorder was identified.,3
788,Following the section assessment 84 of males and 95 of females were considered to suffer some kind of mental disorder.,3
789,"Over 70 of both groups were considered psychotic, with rather more men schizophrenic and rather more women suffering affective psychosis.",3
790,"Frequently, then, an unspecific referral was subsequently considered a psychosis.",3
791,On average the ASWs identified more social problems for women (2.12 per case) than men (1.6 per case).,3
792,"Twenty women (27 ) but only five men (11 ) had marital problems, while only one man (2 ) compared with ten women (13 ) had child care problems, both differences show just below significance (taken as p<0.05).",3
793,"Women, then, had more social problems, particularly connected with familial responsibilities.",3
794,"Outcome (Table 2) was generally similar for both groups, although considerably more men were placed on section 3 and rather more women on section 2.",3
795,"The former, which is more draconian, may reflect the longer term perceived treatment needs of the men.",3
796,This may be related to a relative lack of social stability: being more frequently single and in less permanent accommodation.,3
797,"Overall, then, the main differences were in the social profile, and a greater number of social problems in women.",3
798,Difference in outcome may be related to different social profiles.,3
799,This still leaves the issue of the process by which more women were referred.,3
800,WOMEN AND GP REFERRALS,3
801,The impact of GPs on the sex composition of referrals is profound (Table 3).,3
802,Exactly a third of referrals were made by GPs.,3
803,"However, the overwhelming majority of GP referrals were women, compared with only just over half the other referrals.",3
804,Indeed GP referrals account for nearly all the excess of female over male referrals.,3
805,"Examination of outcome, furthermore, is intriguing.",3
806,"The difference between male and female GP referrals was noticeable: five of the eight males referred (63 ) were sectioned, compared with only 12 (38 ) of female referrals.",3
807,"However, compared with the 70 of women referred from other sources (39) who were sectioned, the number of female GP referrals sectioned was significantly lower (p=0.011).",3
808,"This indicates a significantly greater diversion of women, following ASW assessment, generally with a psychiatrist, compulsory admission when referred by GPs.",3
809,An excess of GP referrals over other referrals of women informally admitted was matched by an excess of female over male GP referrals who were informally admitted.,3
810,Two initial observations may be made.,3
811,"This combination of data — an excess of GP over other referrals of women, together with a significantly greater likelihood of diversion of women referred by GPs compulsory admission compared with other female referrals — suggests apparent discrimination GPs against women.",3
812,"Second, the role of specialist  professionals — ASWs and psychiatrists — appears significant in enabling women referred by GPs to avoid compulsory admission.",3
813,Outcome is shown in more detail in Table 4.,3
814,This shows a noticeable excess of women referred by GPs over other female referrals who were not admitted .,3
815,Informal admissions are also interesting.,3
816,Noticeably more women referred by GPs were admitted informally than either male GP referrals or other female referrals.,3
817,"This group involves women who were considered to need assessment or treatment, but where compulsion was not considered necessary.",3
818,"This suggests the significance of specialist workers in two possible ways: either preventing compulsion where there was insufficient risk to the patient or others, or persuading those who would otherwise have been sectioned to enter hospital informally.",3
819,"Bean's (1980) typology of doctor — patient interaction showed that, under the 1959 Act, voluntary admission occurred when there was agreement between doctor and patient on the patient's sick role or where, although agreement did not exist, the patient acquiesced and accepted this role.",3
820,Compulsory admission occurred where the doctor ascribed the sick role but the patient did not accept it or did not react .,3
821,"The nature of the ASW involvement suggests that they too would be involved in this process (Sheppard, 1990).",3
822,Referrals by GPs where outcome was informal admission were consistently characterized by familial disruption: indeed only two of these cases were referred where the woman's behaviour drew attention to her in the wider social environment outside the family.,3
823,"The noticeable familial disruption occurring in other cases is particularly interesting because it reflects social role expectations of women, where the primary role is that of homemaker, family manager, and housewife (Oakley, 1981).",3
824,"Thus, informal admissions were characterized by a combination of mental ill health and transgression of traditional social role expectations.",3
825,"Three examples, drawn from the ASWs’ account, indicate the different types of familial disruption.",3
826,The first type —— involved a woman in her thirties who was considered to be   suffering from schizophrenia.,3
827,She was very overactive and had not slept for three nights.,3
828,"She was pacing up and down in the house, was hostile to other family members and was shouting at voices that she (and no-one else) heard.",3
829,"She was paying little attention to her normal ‘household duties’ child care, shopping, and looking after the house.",3
830,"She had two young children, aged five and seven, and the ASW expressed concern for their welfare.",3
831,"Her husband, who usually worked 200 miles away, had been forced to return to look after the children.",3
832,The second example — a woman considered to be depressed — involved from her usual role.,3
833,"In this case, a 45 year old woman with a large family had recently moved into the area.",3
834,She was described as having become ‘withdrawn and introverted’.,3
835,She was not going out and was communicating very little with her immediate family.,3
836,"She had two adult children who lived nearby, and had stopped visiting them as was her usual custom.",3
837,"She had stopped undertaking her usual tasks within the home, was eating very little and had taken to her bed a few days previously and had not re-emerged.",3
838,The third example involved .,3
839,This was a woman in her twenties who was considered to be schizophrenic.,3
840,"There was, the ASW, a ‘continuing crisis at home’.",3
841,"She had suffered paranoid delusions for a number of months, that the house was electronically ‘bugged’, that there was a camera in the television watching her and that she was being followed.",3
842,Her husband was described as having difficulty coping with her.,3
843,She had left home and was refusing to return the ‘weird things’ that were going on.,3
844,"When her husband tried to reason with her she refused to accept what he was saying, and had begun to suspect that he was involved in some way (in the bugging).",3
845,The lack of section 4 admissions was the availability of an approved doctor at the Centre: the approved doctor is frequently the most difficult of the two doctors to get hold of under sections 2 or 3.,3
846,"There was, amongst those sectioned, considerably less use of section 3 among women referred by GPs than either male GP referrals or other referrals of women.",3
847,"It is not immediately obvious why this should be the case, but this provides evidence of a less restrictive response to GP referrals of women, since section 3 applies for six months and section 2 for 28 days.",3
848,Section 2 is for assessment and may more frequently be expected where an individual had no previous psychiatric history.,3
849,"However, the proportion of men and women previously known to the psychiatric services was exactly the same (84 ) for both GP and other referrals.",3
850,"Overall then, not only were female GP referrals sectioned less frequently than other female referrals, but when sectioned they were less frequently the lengthier section 3.",3
851,PROBLEMS,3
852,We can explore these differences further problems.,3
853,"Individuals' psychiatric state was divided into ‘definite cases’, ‘borderline or threshold cases’, and ‘not cases’, where no psychiatric disorder was present.",3
854,The ASW was asked which of these were considered applicable to the assessed individual.,3
855,Few differences emerged between the relevant groups: 88 of male and 84 of female GP referrals plus 86 of other female referrals were considered definite.,3
856,"There was a tendency, however, for female GP referrals to involve less major mental illness than others, although differences were not significant.",3
857,"The individual diagnostic categories were broadly divided into three: neurotic, psychotic, and alcohol or drug problems, which could be neurotic or psychotic.",3
858,Of those considered mentally ill rather more female GP referrals (23 ) than other female referrals (8 ) and no male GP referrals were considered neurotic.,3
859,"All male mentally ill GP referrals were psychotic, as were 82 of other female referrals, compared with 77 of GP female referrals.",3
860,"The concept of primary problem was used by the ASW to identify, from the whole range of psychiatric and social problems noted in each case, which was considered to be the main or primary problem.",3
861,"There was a slight tendency for GPs' female referrals to have fewer psychiatric primary problems: 78 , compared with 86 of other women and 88 of male GP referrals.",3
862,"Psychotic primary problems also had a slightly lower profile amongst female GP referrals: only 60 came into this category, compared with 74 of other females although similar to male GP referrals (62.5 ).",3
863,Social problems were divided into thirteen categories.,3
864,The ASWs were asked to indicate which of these each individual suffered and which of these they considered to be severe.,3
865,Female GP referrals averaged 2.28 social problems compared with 2 for other women and 1.87 for male GP referrals.,3
866,"While, however, female GP referrals averaged more severe social problems per case (1.34) than male GP referrals (1.12), this was less than other female referrals (1.44).",3
867,"Nonetheless, there appears to be a different ‘threshold’ which triggers GP female referrals compared with other referrals, with greater emphasis on neurotic problems, fewer psychiatric primary problems and more social problems  than other referrals.",3
868,"GPs, therefore, more frequently resorted to section referrals for women with neurotic and social problems than is evident in other referrals.",3
869,"The pattern of social and mental health problems indicates GPs were more sensitized to mental health and illness, and that this played a significant part in choice of referral.",3
870,"The more frequent presence of social problems among female GP referrals is interesting here because these might be expected to raise the possibility of alternative referral (, to a social worker) and management.",3
871,"However, these GPs seemed to be seeking a medical solution to these women's problems.",3
872,"Second, the solution they sought had serious implications for civil liberties since sections would effectively deprive individuals of their liberty.",3
873,"This search for a medical solution, then, may present a serious threat to civil liberties.",3
874,We may pursue this through a further examination of primary problem.,3
875,"The detailed classifications of mental health and social problems were divided into six: neurotic, psychotic, alcohol — drugs for mental health; and practical, emotional and relationship, and physical ill health for social problems (Fitzgerald, 1978).",3
876,"Amongst GP referrals, seven (22 ) of the women, but no men had emotional or relationship problems as primary.",3
877,"These involved marital, loss or separation, social relations or isolation, and criminal behaviour problems.",3
878,"Although not significant, only women had relationship primary problems.",3
879,"However, this is particularly interesting when related to outcome.",3
880,No woman with emotional or relationship primary problems was sectioned.,3
881,"Indeed, six of the seven women falling into this category were not admitted , and one was admitted informally.",3
882,"In contrast only 15 of all other GP referrals (and 12 of other female referrals) were not admitted, while over half were sectioned.",3
883,"This suggests GPs were attempting to deal, both medically and compulsorily, and only in the case of women, with problems which at subsequent assessment were considered to be primarily about social relationships.",3
884,CONSULTING OTHERS,3
885,"One expectation of the ASW is that others in the patient's social network — relatives, friends, neighbours — should be consulted to help build a picture of the individual and their behaviour (DHSS, 1983; Department of Health, 1989).",3
886,"When women were referred by GPs, others were consulted significantly more frequently (88 ) than women who were referred by other referrers (61 )(p=0.02).",3
887,This may be because the GP's previous contact with the family facilitated such contact or that a balance to the GP's assessment was  sought.,3
888,In relation specifically to GP's referrals others were consulted with exactly the same frequency whether male or female referrals.,3
889,"Consulting others, furthermore, had no impact on outcome, consultation occurring in 88 of sectioned and 87 of not sectioned GP referrals.",3
890,"However, did the person consulted have an impact on outcome? , what was the impact of male family members?",3
891,Table 5 shows significant differences in outcome for women a male family member was consulted by the ASW.,3
892,Women not admitted were markedly more likely to have a male family member consulted.,3
893,"Where sections were undertaken, males were more frequently consulted where section 2 was undertaken than section 3.",3
894,"The picture was similar sectioned women where female family members were consulted, but interestingly females were not generally consulted where women were not admitted.",3
895,"Consulting both male and female family members was therefore associated with briefer section periods, but only males were associated with non admission.",3
896,"Indeed, in relation specifically to women not admitted, the difference between male and female members consulted was significant (p=0.034).",3
897,"There were also significant differences between GP and other referrals, specifically women not admitted.",3
898,"Of the nine women referred by GPs who were not admitted, eight cases (89 ) involved consultation with a male family member.",3
899,"Of the eight other women not admitted only two cases (25 ) involved consulting a male family member (Fisher exact probability test: one tail 0.013, two tail 0.015).",3
900,"There was little difference, however, between GP and other   referrals in the rate of male or female consultation section 2 and in female consultation non admissions.",3
901,"These data indicate that consultation with either male or female family members can have the effect on women sectioned, of producing less lengthy compulsory admission.",3
902,"It indicates also, however, that male family members can have an impact on non admission where females do not, and that this was significantly greater with GP referrals.",3
903,"This suggests, perhaps, two possibilities.",3
904,"The mere availability of a family male is reassuring, giving the ASWs and others assessing greater confidence that the woman can remain in the community.",3
905,"Second, the male family members, because they are male, are given a credibility — and hence power — to influence non admission not given to female members.",3
906,"However, this power is primarily relevant to GP referrals.",3
907,"This strongly indicates that it is only males who have the status and power to provide, in the eyes of the relevant professionals, a credible challenge to the GP.",3
908,"The Memorandum to the Act (DHSS, 1983) indicates a number of factors to be taken into account by ASWs.",3
909,"The woman's past history of mental disorder, family relations and support and medical opinion were all considered both with GP and other referrals in a minimum of 93 of cases.",3
910,"The woman's financial and material circumstances were considered less frequently with GP referrals (28 ) than other referrals (49 ) as was the case with non familial social supports (GP referrals 53 , other referrals 65 ).",3
911,"The referred woman's wishes were, however, considered more frequently in GP (78 ) than other referrals (63 ).",3
912,"Although these differences were not significant, there was less concentration on social factors relating to wider social supports and financial-material circumstances with GP referrals, suggesting, in the face of the GP's referral, and despite section diversions, less preparedness by ASWs to examine social factors which may challenge the GP's definition.",3
913,What power did the woman herself have to influence the course of events?,3
914,Table 6 shows the relationship between outcome and the extent to which their wishes were considered.,3
915,This shows significant differences: women's wishes were taken into account most frequently   when they were informally admitted or not admitted.,3
916,"Interestingly, women's wishes were more frequently considered with the longer section 3 than section 2 admissions (15 of 17 cases compared with 15 of 23 cases).",3
917,"Taken together with consultation with family members, this suggests that, when sectioned, family members had a greater impact on the length of admission.",3
918,"However, there was little difference between GP and other referrals where women were not sectioned.",3
919,Only one of the 20 women referred by GPs did not have her wishes considered.,3
920,The wishes of not admitted women referred by others were in all cases considered.,3
921,The trend was similar with men.,3
922,"These data suggest that, for both men and women, outcome significantly depended on whether their wishes were considered, or, alternatively, that their wishes were taken more seriously in less serious cases.",3
923,In either situation the mental health state of the woman may be significant.,3
924,PROFILE OF FEMALES REFERRED,3
925,What of the social profile of women referred?,3
926,Women referred by GPs were generally younger than other women: 59 of GP and 42 of other referrals were aged between 16 and 44.,3
927,More women referred by GPs were married (47 ) or single (28 ) than other referrals (35 married and 19 single).,3
928,"However, 22 of GP referrals and 42 of other referrals were widowed, divorced, or separated, and hence had lost their partner.",3
929,Rather more (28 ) women referred by GPs than other women referred (12 ) had children.,3
930,About three quarters of both groups lived in owner occupied or council housing.,3
931,"Rather fewer GP referrals of working age (54 ) lived in a unit with no employed members than other referrals (65 ), while fewer GP (33 ) than other women referred (48 ) received state benefit child or retirement benefit.",3
932,"GP referrals only, more women (59 ) than men (38 ) were aged 16 to 44 and more women (63 ) than men (43 ) were in more stable council or owner occupied housing.",3
933,"More men (57 ) than women (28 ) were single, and more women (47 ) than men (29 ) were married.",3
934,Only one man (13 ) had children compared with nine women (28 ).,3
935,The proportion unemployed was similar.,3
936,"Although differences are not significant the overall profile indicates that female GP referrals were more frequently married, aged between 16 and 44, had children, and lived in more stable housing.",3
937,"GPs were using section referrals as a method of social control, it was more frequently upon these women.",3
938,DISCUSSION,3
939,"The difficulty of research in this area has meant that, with one notable exception (Barnes .,",3
940,"1990) very large scale studies have not been undertaken, whether on the 1959 or 1983 Acts.",3
941,"It is also relevant that these were referrals to one mental health centre, although the lack of ASWs in district teams meant that these represented practically all the daytime referrals to ASWs.",3
942,"Although we must recognize the limits of a study focusing on one city, the results are, perhaps, startling, and of considerable interest.",3
943,The pattern of results raises major concerns about the role of GPs in using section referrals as a method of social control of women.,3
944,Its significance lies in the seriousness of the consequences should a woman be inappropriately sectioned.,3
945,Enforced hospital entry would be accompanied by a loss of normal civil liberties.,3
946,Under section 2 or 3 this involves detention respectively 28 days or six months.,3
947,"They may be forced to take medication (mind altering drugs), although consent or a second opinion is required three months after the beginning of treatment (section 58).",3
948,"Although some protection is provided by appeal to the Mental Health Review Tribunal or nearest relative right to discharge, in practice both are rarely undertaken or successful, the total sectioned.",3
949,Referral for compulsory admission is clearly an issue of power.,3
950,"It involves generally male professionals (GPs) raising the issue of deprivation of liberty for women, frequently married and aged under 45, and, compared with other referrals, likely to have children.",3
951,"The excess of these women in GP referrals, it might be argued, represents the excess of women with children seen in general practice (Shepherd .,",3
952,1966).,3
953,"However, this fails to account for various other elements in the process of assessment.",3
954,"Following assessment, involving ASWs and, at times, approved doctors, fewer women then men referred by GPs or other women referred were actually hospitalized.",3
955,The incidence of informal admission was also higher in GP referred women.,3
956,"Although considered assessment or treatment, these women did not require compulsory admission, with the attendant limits on civil liberties.",3
957,"We may legitimately ask why, given GPs' professional concern with mental health, this should be the case to a greater extent than with other — frequently lay — referrals.",3
958,It strongly suggests that GPs' concern for civil liberties was considerably outweighed by their concern for treatment: a conceptual inability to distinguish between treatment need and treatment requirements combined with curtailment of civil liberties; something more sinister.,3
959,"The data indicate a connection between  adequate assessment of social factors and civil liberties, commented on elsewhere (Sheppard, 1990), and considered further later.",3
960,"They ascribe a significant role in this respect to mental health specialists, particularly ASWs.",3
961,The distribution of problems is also revealing.,3
962,"Women referred by GPs were more neurotic and less psychotic than the comparison groups, and had more social problems.",3
963,GPs showed a different threshold triggering their female compared with their male referrals.,3
964,More telling still is that where ASWs considered relationship problems primary no woman referred by GPs was sectioned.,3
965,"A further important aspect of the assessment process was the significance of ASW consultation with male family members, associated with section 2 more than section 3 and to a greater degree with GP than other referrals with non admission.",3
966,"This creates a strongly patriarchal image: of women as the hapless subjects where, in the face of the (professionally powerful) GP referral, it was through ASW consultation with males that a potential section was averted, or the duration of a section was shortened.",3
967,"A possible (relatively) benign explanation might be presented for GPs' failure to pursue a non compulsory route: that women, whose conventional role involves running the home and family, would be less willing to go into hospital precisely their feelings of responsibility for others in the home.",3
968,"However, the evidence contradicts this.",3
969,"First, of those not sectioned, a considerable proportion were not hospitalized : mentally ill, they were not, following assessment, seen to fit the criteria for compulsory admission.",3
970,"Second, there was a marked trend for (female) referrals by GPs subsequently considered to be about social relationships not to be sectioned.",3
971,"Indeed, overall women referred by GPs showed greater evidence of neurotic, psychotic, problems and a greater predominance of social problems.",3
972,GPs were clearly treating women differently and utilizing a different threshold or trigger for female referrals.,3
973,"Finally, of those informally admitted, the majority of women were contributing to the running of the household.",3
974,"They were either disruptive, or withdrawn, or simply not around to be involved in familial or household responsibilities.",3
975,"This is, , a not surprising by-product of some forms of mental illness and some women, despite this, might still argue that they were needed at home.",3
976,"However, a sympathetic and patient GP would not have required great imagination to point out the disparity between such claims by these women and their ability to perform family and household tasks based on the evidence of their behaviour.",3
977,"Certainly, if this was what was necessary, it did not subsequently prove beyond the wit of the ASW or psychiatrist to point this out.",3
978,"As one of the ‘specialists’ involved in assessment GP referral, ASWs clearly played a significant part in diverting these women from possible compulsory admission.",3
979,"To what extent, however, does this reflect the work specifically of the ASW the psychiatrist?",3
980,"First, ASWs took responsibility for decisions diverting individuals from compulsory admission.",3
